Country Name,Region,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
France,Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,521063228394.417,547012759973.19,584447414017.366,620879995295.485,662181550405.328,694373557438.493,730840925163.32,766806695424.451,801246352672.883,858210764567.69,910636112294.556,959052047239.664,1002318472123.85,1065911376205.15,1111755362632.65,1101083792491.43,1149055358647.74,1188862221373.28,1236161624649.22,1280045228283.46,1300253881649.64,1314153853595.82,1347078619777.78,1363794045035.68,1384438090121.85,1406904493488.19,1439787739478.76,1476673666392.57,1546714398124.5,1613901522615.43,1661090955411.7,1678502109603.77,1705347110174.84,1694626166709.98,1734591250411.78,1771133801947.67,1796159810500.7,1838123429815.53,1904087419529.25,1969233367607.74,2046499571261.18,2087096421588.52,2110796058518.4,2128171303325.76,2188393293109.35,2224791087607.91,2279283420792.28,2334550031985.42,2340501872979.04,2273251909006.52,2317567536989.14,2368384855035.17,2375801091055.54,2389493466482.81,2412341398046.84,2439188643162.5,2465909086487.94,2522413420333.78,2569458097202.24,2616812485718.01,2413104454442.24,2577595870536.12,2643644021240.64
France,Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,521063228394.417,547012759973.19,584447414017.366,620879995295.485,662181550405.328,694373557438.493,730840925163.32,766806695424.451,801246352672.883,858210764567.69,910636112294.556,959052047239.664,1002318472123.85,1065911376205.15,1111755362632.65,1101083792491.43,1149055358647.74,1188862221373.28,1236161624649.22,1280045228283.46,1300253881649.64,1314153853595.82,1347078619777.78,1363794045035.68,1384438090121.85,1406904493488.19,1439787739478.76,1476673666392.57,1546714398124.5,1613901522615.43,1661090955411.7,1678502109603.77,1705347110174.84,1694626166709.98,1734591250411.78,1771133801947.67,1796159810500.7,1838123429815.53,1904087419529.25,1969233367607.74,2046499571261.18,2087096421588.52,2110796058518.4,2128171303325.76,2188393293109.35,2224791087607.91,2279283420792.28,2334550031985.42,2340501872979.04,2273251909006.52,2317567536989.14,2368384855035.17,2375801091055.54,2389493466482.81,2412341398046.84,2439188643162.5,2465909086487.94,2522413420333.78,2569458097202.24,2616812485718.01,2413104454442.24,2577595870536.12,2643644021240.64
France,Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,521063228394.417,547012759973.19,584447414017.366,620879995295.485,662181550405.328,694373557438.493,730840925163.32,766806695424.451,801246352672.883,858210764567.69,910636112294.556,959052047239.664,1002318472123.85,1065911376205.15,1111755362632.65,1101083792491.43,1149055358647.74,1188862221373.28,1236161624649.22,1280045228283.46,1300253881649.64,1314153853595.82,1347078619777.78,1363794045035.68,1384438090121.85,1406904493488.19,1439787739478.76,1476673666392.57,1546714398124.5,1613901522615.43,1661090955411.7,1678502109603.77,1705347110174.84,1694626166709.98,1734591250411.78,1771133801947.67,1796159810500.7,1838123429815.53,1904087419529.25,1969233367607.74,2046499571261.18,2087096421588.52,2110796058518.4,2128171303325.76,2188393293109.35,2224791087607.91,2279283420792.28,2334550031985.42,2340501872979.04,2273251909006.52,2317567536989.14,2368384855035.17,2375801091055.54,2389493466482.81,2412341398046.84,2439188643162.5,2465909086487.94,2522413420333.78,2569458097202.24,2616812485718.01,2413104454442.24,2577595870536.12,2643644021240.64
France,Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,521063228394.417,547012759973.19,584447414017.366,620879995295.485,662181550405.328,694373557438.493,730840925163.32,766806695424.451,801246352672.883,858210764567.69,910636112294.556,959052047239.664,1002318472123.85,1065911376205.15,1111755362632.65,1101083792491.43,1149055358647.74,1188862221373.28,1236161624649.22,1280045228283.46,1300253881649.64,1314153853595.82,1347078619777.78,1363794045035.68,1384438090121.85,1406904493488.19,1439787739478.76,1476673666392.57,1546714398124.5,1613901522615.43,1661090955411.7,1678502109603.77,1705347110174.84,1694626166709.98,1734591250411.78,1771133801947.67,1796159810500.7,1838123429815.53,1904087419529.25,1969233367607.74,2046499571261.18,2087096421588.52,2110796058518.4,2128171303325.76,2188393293109.35,2224791087607.91,2279283420792.28,2334550031985.42,2340501872979.04,2273251909006.52,2317567536989.14,2368384855035.17,2375801091055.54,2389493466482.81,2412341398046.84,2439188643162.5,2465909086487.94,2522413420333.78,2569458097202.24,2616812485718.01,2413104454442.24,2577595870536.12,2643644021240.64
French Polynesia,Oceania,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,..,..,..,..,25.2,..
French Polynesia,Oceania,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,..,..,..,..,25.2,..
French Polynesia,Oceania,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,..,..,..,..,25.2,..
French Polynesia,Oceania,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,..,..,..,..,25.2,..
French Polynesia,Oceania,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,..,..,..,..,25.2,..
French Polynesia,Oceania,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,..,..,..,..,25.2,..
French Polynesia,Oceania,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68,64.56020975,68.44041949,72.70389531,..,..,..,..,..
French Polynesia,Oceania,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68,64.56020975,68.44041949,72.70389531,..,..,..,..,..
French Polynesia,Oceania,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68,64.56020975,68.44041949,72.70389531,..,..,..,..,..
French Polynesia,Oceania,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68,64.56020975,68.44041949,72.70389531,..,..,..,..,..
French Polynesia,Oceania,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68,64.56020975,68.44041949,72.70389531,..,..,..,..,..
French Polynesia,Oceania,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68,64.56020975,68.44041949,72.70389531,..,..,..,..,..
French Polynesia,Oceania,"Population, total",SP.POP.TOTL,84851,86921,89208,91963,95192,98674,102281,105995,109832,113803,117891,122108,126457,130883,135349,139833,144356,149007,153745,158563,163591,168892,174343,179042,183146,187578,192196,196856,201740,206571,211089,215444,219621,223714,227682,231446,235189,239036,242882,246821,250927,255049,259137,263173,267132,271060,274901,278178,280558,282283,283788,285265,286584,288032,289873,291787,293541,295450,297606,299717,301920,304032,306279
French Polynesia,Oceania,"Population, total",SP.POP.TOTL,84851,86921,89208,91963,95192,98674,102281,105995,109832,113803,117891,122108,126457,130883,135349,139833,144356,149007,153745,158563,163591,168892,174343,179042,183146,187578,192196,196856,201740,206571,211089,215444,219621,223714,227682,231446,235189,239036,242882,246821,250927,255049,259137,263173,267132,271060,274901,278178,280558,282283,283788,285265,286584,288032,289873,291787,293541,295450,297606,299717,301920,304032,306279
French Polynesia,Oceania,"Population, total",SP.POP.TOTL,84851,86921,89208,91963,95192,98674,102281,105995,109832,113803,117891,122108,126457,130883,135349,139833,144356,149007,153745,158563,163591,168892,174343,179042,183146,187578,192196,196856,201740,206571,211089,215444,219621,223714,227682,231446,235189,239036,242882,246821,250927,255049,259137,263173,267132,271060,274901,278178,280558,282283,283788,285265,286584,288032,289873,291787,293541,295450,297606,299717,301920,304032,306279
French Polynesia,Oceania,"Population, total",SP.POP.TOTL,84851,86921,89208,91963,95192,98674,102281,105995,109832,113803,117891,122108,126457,130883,135349,139833,144356,149007,153745,158563,163591,168892,174343,179042,183146,187578,192196,196856,201740,206571,211089,215444,219621,223714,227682,231446,235189,239036,242882,246821,250927,255049,259137,263173,267132,271060,274901,278178,280558,282283,283788,285265,286584,288032,289873,291787,293541,295450,297606,299717,301920,304032,306279
French Polynesia,Oceania,"Population, total",SP.POP.TOTL,84851,86921,89208,91963,95192,98674,102281,105995,109832,113803,117891,122108,126457,130883,135349,139833,144356,149007,153745,158563,163591,168892,174343,179042,183146,187578,192196,196856,201740,206571,211089,215444,219621,223714,227682,231446,235189,239036,242882,246821,250927,255049,259137,263173,267132,271060,274901,278178,280558,282283,283788,285265,286584,288032,289873,291787,293541,295450,297606,299717,301920,304032,306279
French Polynesia,Oceania,"Population, total",SP.POP.TOTL,84851,86921,89208,91963,95192,98674,102281,105995,109832,113803,117891,122108,126457,130883,135349,139833,144356,149007,153745,158563,163591,168892,174343,179042,183146,187578,192196,196856,201740,206571,211089,215444,219621,223714,227682,231446,235189,239036,242882,246821,250927,255049,259137,263173,267132,271060,274901,278178,280558,282283,283788,285265,286584,288032,289873,291787,293541,295450,297606,299717,301920,304032,306279
French Polynesia,Oceania,Rural population,SP.RUR.TOTL,48975,49356,49814,50222,50658,51135,51572,51960,52302,52608,52860,53480,54733,55977,57196,58377,59532,60838,62859,64917,67067,69334,71669,73701,75561,77592,79709,81855,84105,86566,88970,91327,93631,95920,98174,100362,102559,104495,106370,108290,110290,112306,114311,115159,115318,115425,115453,115207,114563,113641,112616,111570,110452,110653,111216,111804,112326,112909,113584,114201,114805,115331,115865
French Polynesia,Oceania,Rural population,SP.RUR.TOTL,48975,49356,49814,50222,50658,51135,51572,51960,52302,52608,52860,53480,54733,55977,57196,58377,59532,60838,62859,64917,67067,69334,71669,73701,75561,77592,79709,81855,84105,86566,88970,91327,93631,95920,98174,100362,102559,104495,106370,108290,110290,112306,114311,115159,115318,115425,115453,115207,114563,113641,112616,111570,110452,110653,111216,111804,112326,112909,113584,114201,114805,115331,115865
French Polynesia,Oceania,Rural population,SP.RUR.TOTL,48975,49356,49814,50222,50658,51135,51572,51960,52302,52608,52860,53480,54733,55977,57196,58377,59532,60838,62859,64917,67067,69334,71669,73701,75561,77592,79709,81855,84105,86566,88970,91327,93631,95920,98174,100362,102559,104495,106370,108290,110290,112306,114311,115159,115318,115425,115453,115207,114563,113641,112616,111570,110452,110653,111216,111804,112326,112909,113584,114201,114805,115331,115865
French Polynesia,Oceania,Rural population,SP.RUR.TOTL,48975,49356,49814,50222,50658,51135,51572,51960,52302,52608,52860,53480,54733,55977,57196,58377,59532,60838,62859,64917,67067,69334,71669,73701,75561,77592,79709,81855,84105,86566,88970,91327,93631,95920,98174,100362,102559,104495,106370,108290,110290,112306,114311,115159,115318,115425,115453,115207,114563,113641,112616,111570,110452,110653,111216,111804,112326,112909,113584,114201,114805,115331,115865
French Polynesia,Oceania,Rural population,SP.RUR.TOTL,48975,49356,49814,50222,50658,51135,51572,51960,52302,52608,52860,53480,54733,55977,57196,58377,59532,60838,62859,64917,67067,69334,71669,73701,75561,77592,79709,81855,84105,86566,88970,91327,93631,95920,98174,100362,102559,104495,106370,108290,110290,112306,114311,115159,115318,115425,115453,115207,114563,113641,112616,111570,110452,110653,111216,111804,112326,112909,113584,114201,114805,115331,115865
French Polynesia,Oceania,Rural population,SP.RUR.TOTL,48975,49356,49814,50222,50658,51135,51572,51960,52302,52608,52860,53480,54733,55977,57196,58377,59532,60838,62859,64917,67067,69334,71669,73701,75561,77592,79709,81855,84105,86566,88970,91327,93631,95920,98174,100362,102559,104495,106370,108290,110290,112306,114311,115159,115318,115425,115453,115207,114563,113641,112616,111570,110452,110653,111216,111804,112326,112909,113584,114201,114805,115331,115865
French Polynesia,Oceania,Urban population,SP.URB.TOTL,35876,37565,39394,41741,44534,47539,50709,54035,57530,61195,65031,68628,71724,74906,78153,81456,84824,88169,90886,93646,96524,99558,102674,105341,107585,109986,112487,115001,117635,120005,122119,124117,125990,127794,129508,131084,132630,134541,136512,138531,140637,142743,144826,148014,151814,155635,159448,162971,165995,168642,171172,173695,176132,177379,178657,179983,181215,182541,184022,185516,187115,188701,190414
French Polynesia,Oceania,Urban population,SP.URB.TOTL,35876,37565,39394,41741,44534,47539,50709,54035,57530,61195,65031,68628,71724,74906,78153,81456,84824,88169,90886,93646,96524,99558,102674,105341,107585,109986,112487,115001,117635,120005,122119,124117,125990,127794,129508,131084,132630,134541,136512,138531,140637,142743,144826,148014,151814,155635,159448,162971,165995,168642,171172,173695,176132,177379,178657,179983,181215,182541,184022,185516,187115,188701,190414
French Polynesia,Oceania,Urban population,SP.URB.TOTL,35876,37565,39394,41741,44534,47539,50709,54035,57530,61195,65031,68628,71724,74906,78153,81456,84824,88169,90886,93646,96524,99558,102674,105341,107585,109986,112487,115001,117635,120005,122119,124117,125990,127794,129508,131084,132630,134541,136512,138531,140637,142743,144826,148014,151814,155635,159448,162971,165995,168642,171172,173695,176132,177379,178657,179983,181215,182541,184022,185516,187115,188701,190414
French Polynesia,Oceania,Urban population,SP.URB.TOTL,35876,37565,39394,41741,44534,47539,50709,54035,57530,61195,65031,68628,71724,74906,78153,81456,84824,88169,90886,93646,96524,99558,102674,105341,107585,109986,112487,115001,117635,120005,122119,124117,125990,127794,129508,131084,132630,134541,136512,138531,140637,142743,144826,148014,151814,155635,159448,162971,165995,168642,171172,173695,176132,177379,178657,179983,181215,182541,184022,185516,187115,188701,190414
French Polynesia,Oceania,Urban population,SP.URB.TOTL,35876,37565,39394,41741,44534,47539,50709,54035,57530,61195,65031,68628,71724,74906,78153,81456,84824,88169,90886,93646,96524,99558,102674,105341,107585,109986,112487,115001,117635,120005,122119,124117,125990,127794,129508,131084,132630,134541,136512,138531,140637,142743,144826,148014,151814,155635,159448,162971,165995,168642,171172,173695,176132,177379,178657,179983,181215,182541,184022,185516,187115,188701,190414
French Polynesia,Oceania,Urban population,SP.URB.TOTL,35876,37565,39394,41741,44534,47539,50709,54035,57530,61195,65031,68628,71724,74906,78153,81456,84824,88169,90886,93646,96524,99558,102674,105341,107585,109986,112487,115001,117635,120005,122119,124117,125990,127794,129508,131084,132630,134541,136512,138531,140637,142743,144826,148014,151814,155635,159448,162971,165995,168642,171172,173695,176132,177379,178657,179983,181215,182541,184022,185516,187115,188701,190414
French Polynesia,Oceania,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,Oceania,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,Oceania,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,Oceania,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,Oceania,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,Oceania,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,Oceania,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.484,103.703,104.547,104.747,104.816,103.945,102.903,102.367,101.325,100.469,99.533,99.793,100.447,100.743,100.321,99.972,99.332,98.306,94.549,89.404,90.482,88.931,87.375,84.952,78.912,77.549,76.16,71.722,72.144,65.997,63.449,60.529,58.138,57.137,50.71,47.905,46.61,46.802,45.432,47.418,48.307,47.159,46.313,43.267,41.63,41.817,42.299,41.692,41.416,41.452,42.33,42.522,42.064,42.276,40.993,38.679,36.442,34.344,34.413,33.953,33.424,33.055,..
French Polynesia,Oceania,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.484,103.703,104.547,104.747,104.816,103.945,102.903,102.367,101.325,100.469,99.533,99.793,100.447,100.743,100.321,99.972,99.332,98.306,94.549,89.404,90.482,88.931,87.375,84.952,78.912,77.549,76.16,71.722,72.144,65.997,63.449,60.529,58.138,57.137,50.71,47.905,46.61,46.802,45.432,47.418,48.307,47.159,46.313,43.267,41.63,41.817,42.299,41.692,41.416,41.452,42.33,42.522,42.064,42.276,40.993,38.679,36.442,34.344,34.413,33.953,33.424,33.055,..
French Polynesia,Oceania,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.484,103.703,104.547,104.747,104.816,103.945,102.903,102.367,101.325,100.469,99.533,99.793,100.447,100.743,100.321,99.972,99.332,98.306,94.549,89.404,90.482,88.931,87.375,84.952,78.912,77.549,76.16,71.722,72.144,65.997,63.449,60.529,58.138,57.137,50.71,47.905,46.61,46.802,45.432,47.418,48.307,47.159,46.313,43.267,41.63,41.817,42.299,41.692,41.416,41.452,42.33,42.522,42.064,42.276,40.993,38.679,36.442,34.344,34.413,33.953,33.424,33.055,..
French Polynesia,Oceania,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.484,103.703,104.547,104.747,104.816,103.945,102.903,102.367,101.325,100.469,99.533,99.793,100.447,100.743,100.321,99.972,99.332,98.306,94.549,89.404,90.482,88.931,87.375,84.952,78.912,77.549,76.16,71.722,72.144,65.997,63.449,60.529,58.138,57.137,50.71,47.905,46.61,46.802,45.432,47.418,48.307,47.159,46.313,43.267,41.63,41.817,42.299,41.692,41.416,41.452,42.33,42.522,42.064,42.276,40.993,38.679,36.442,34.344,34.413,33.953,33.424,33.055,..
French Polynesia,Oceania,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.484,103.703,104.547,104.747,104.816,103.945,102.903,102.367,101.325,100.469,99.533,99.793,100.447,100.743,100.321,99.972,99.332,98.306,94.549,89.404,90.482,88.931,87.375,84.952,78.912,77.549,76.16,71.722,72.144,65.997,63.449,60.529,58.138,57.137,50.71,47.905,46.61,46.802,45.432,47.418,48.307,47.159,46.313,43.267,41.63,41.817,42.299,41.692,41.416,41.452,42.33,42.522,42.064,42.276,40.993,38.679,36.442,34.344,34.413,33.953,33.424,33.055,..
French Polynesia,Oceania,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.484,103.703,104.547,104.747,104.816,103.945,102.903,102.367,101.325,100.469,99.533,99.793,100.447,100.743,100.321,99.972,99.332,98.306,94.549,89.404,90.482,88.931,87.375,84.952,78.912,77.549,76.16,71.722,72.144,65.997,63.449,60.529,58.138,57.137,50.71,47.905,46.61,46.802,45.432,47.418,48.307,47.159,46.313,43.267,41.63,41.817,42.299,41.692,41.416,41.452,42.33,42.522,42.064,42.276,40.993,38.679,36.442,34.344,34.413,33.953,33.424,33.055,..
French Polynesia,Oceania,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,2165319759.19188,2372683299.97682,2260237885.09824,2597709531.66614,2527936585.91576,2569058816.99329,2877407754.6064,2742311195.08073,2956281702.15223,3488443417.27964,3317415418.26445,3589563451.10374,3664190213.32075,4026672403.04871,4184756508.46558,4205048445.51862,4316314989.39057,4389631465.04591,4495845417.98275,4601960517.94217,4548081306.50519,5164246016.99536,5229823178.85533,5041621080.95644,5150413260.59242,5157102782.52552,5345622057.83132,5267715587.8982,5199357359.17284,5112719159.12373,5092832245.22259,5058784799.58842,5052571870.66661,5140151858.01241,5237328114.21316,5407300937.62307,5388829836.72618,5434429116.94462,5550015557.59649,5603920590.41538,5621291257.87185,5671297372.10578,5767991610.66042,5768381962.41492,5524299119.29404,5388066356.97473,5228474123.87318,5179978054.58428,5200635880.32882,5231504486.17783,5325846341.7909,5448457882.36119,5682340217.7922,5781047849.60688,5936582478.94458,5521022219.03919,5653526094.8616,..
French Polynesia,Oceania,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,2165319759.19188,2372683299.97682,2260237885.09824,2597709531.66614,2527936585.91576,2569058816.99329,2877407754.6064,2742311195.08073,2956281702.15223,3488443417.27964,3317415418.26445,3589563451.10374,3664190213.32075,4026672403.04871,4184756508.46558,4205048445.51862,4316314989.39057,4389631465.04591,4495845417.98275,4601960517.94217,4548081306.50519,5164246016.99536,5229823178.85533,5041621080.95644,5150413260.59242,5157102782.52552,5345622057.83132,5267715587.8982,5199357359.17284,5112719159.12373,5092832245.22259,5058784799.58842,5052571870.66661,5140151858.01241,5237328114.21316,5407300937.62307,5388829836.72618,5434429116.94462,5550015557.59649,5603920590.41538,5621291257.87185,5671297372.10578,5767991610.66042,5768381962.41492,5524299119.29404,5388066356.97473,5228474123.87318,5179978054.58428,5200635880.32882,5231504486.17783,5325846341.7909,5448457882.36119,5682340217.7922,5781047849.60688,5936582478.94458,5521022219.03919,5653526094.8616,..
French Polynesia,Oceania,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,2165319759.19188,2372683299.97682,2260237885.09824,2597709531.66614,2527936585.91576,2569058816.99329,2877407754.6064,2742311195.08073,2956281702.15223,3488443417.27964,3317415418.26445,3589563451.10374,3664190213.32075,4026672403.04871,4184756508.46558,4205048445.51862,4316314989.39057,4389631465.04591,4495845417.98275,4601960517.94217,4548081306.50519,5164246016.99536,5229823178.85533,5041621080.95644,5150413260.59242,5157102782.52552,5345622057.83132,5267715587.8982,5199357359.17284,5112719159.12373,5092832245.22259,5058784799.58842,5052571870.66661,5140151858.01241,5237328114.21316,5407300937.62307,5388829836.72618,5434429116.94462,5550015557.59649,5603920590.41538,5621291257.87185,5671297372.10578,5767991610.66042,5768381962.41492,5524299119.29404,5388066356.97473,5228474123.87318,5179978054.58428,5200635880.32882,5231504486.17783,5325846341.7909,5448457882.36119,5682340217.7922,5781047849.60688,5936582478.94458,5521022219.03919,5653526094.8616,..
French Polynesia,Oceania,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,2165319759.19188,2372683299.97682,2260237885.09824,2597709531.66614,2527936585.91576,2569058816.99329,2877407754.6064,2742311195.08073,2956281702.15223,3488443417.27964,3317415418.26445,3589563451.10374,3664190213.32075,4026672403.04871,4184756508.46558,4205048445.51862,4316314989.39057,4389631465.04591,4495845417.98275,4601960517.94217,4548081306.50519,5164246016.99536,5229823178.85533,5041621080.95644,5150413260.59242,5157102782.52552,5345622057.83132,5267715587.8982,5199357359.17284,5112719159.12373,5092832245.22259,5058784799.58842,5052571870.66661,5140151858.01241,5237328114.21316,5407300937.62307,5388829836.72618,5434429116.94462,5550015557.59649,5603920590.41538,5621291257.87185,5671297372.10578,5767991610.66042,5768381962.41492,5524299119.29404,5388066356.97473,5228474123.87318,5179978054.58428,5200635880.32882,5231504486.17783,5325846341.7909,5448457882.36119,5682340217.7922,5781047849.60688,5936582478.94458,5521022219.03919,5653526094.8616,..
